Geneid	0	2	5	10	20	30	40	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-NRS_1012	1.0	0.9220257258234319	0.8003469195364683	0.6435855541905893	0.3662427693572158	0.2900202591552511	0.2363075826634641	host	gene-NRS_1012	None	None	72.7901246703227
gene-NRS_44	0.7869297965363955	1.0	0.5981455885362691	0.5824971894604122	0.3902130162565482	0.20054884439521187	0.22974115946220033	host	gene-NRS_44	None	None	0.7334251361952143
gene-NRS_2528	1.0	0.9198374369844026	0.725973426182203	0.6270480488100314	0.3784931612243021	0.3409985645574945	0.29663939497483105	host	gene-NRS_2528	None	None	1.1587010854979838
gene-NRS_436	1.0	0.820800443220655	0.8922626871210166	0.5986446475022787	0.31404758358443646	0.3015528739295124	0.20494062784221423	host	gene-NRS_436	None	None	24.070654303260383
gene-NRS_219	1.0	0.9738419005452092	0.8036850483917648	0.6838548207484367	0.370964193889856	0.19623614566348607	0.1820950806436334	host	gene-NRS_219	None	None	1.6399457921703855
gene-NRS_242	1.0	0.8098856263913697	0.605321732556871	0.5319586323815148	0.1989766621280344	0.10067071657190044	0.08701386587956737	host	gene-NRS_242	None	None	4.372723190842594
gene-NRS_630	1.0	0.9001838866177164	0.9113198138714004	0.8144317683060471	0.5080770997582106	0.4937018196723111	0.4255202452272064	host	gene-NRS_630	None	None	3.7230209188340497
gene-NRS_1450	0.8760946742081299	1.0	0.7113404600950641	0.6432358630113234	0.29716547953804195	0.27721733345849625	0.28873942015074167	host	gene-NRS_1450	None	None	0.09160426022809334
gene-NRS_385	0.8777486457302118	1.0	0.693030331530274	0.6036487652653428	0.4644700398534639	0.29558515215869063	0.36589663345706697	host	gene-NRS_385	None	None	2.4274993479639964
gene-NRS_687	1.0	0.854408051824937	0.8106853656052816	0.6522568369311633	0.410556773479975	0.3227116942029831	0.28427245496137116	host	gene-NRS_687	None	None	4.15770546318477
gene-NRS_1566	1.0	0.940810803150852	0.7537561378595246	0.5663503457837958	0.3068893052225207	0.21900499991896016	0.16179517773158625	host	gene-NRS_1566	None	None	71.23921425837456
gene-NRS_2331	0.8834770301295797	1.0	0.7025948934545478	0.6246390515585427	0.45315779256100935	0.25606509514212433	0.22529081867829012	host	gene-NRS_2331	None	None	5.81665549326705
gene-CPT_phageK_gp138	0.008786570944870701	0.1464306124558347	0.6226584299375661	1.0	0.5515944702245736	0.2147775364473142	0.13999085413813284	phage	gene-CPT_phageK_gp138	early	middle	497.3604418103728
gene-NRS_1513	0.6805596785402142	1.0	0.8287402247138779	0.5955959804955641	0.46791323440192273	0.5056218154392451	0.4494539941492487	host	gene-NRS_1513	None	None	0.22685997423849952
gene-NRS_2150	0.790932324403383	1.0	0.6698005143968775	0.5779681590756056	0.416330322004225	0.2274529404120854	0.16200368870463266	host	gene-NRS_2150	None	None	1.1533861104801397
