Geneid	5	10	20	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-AUO97_RS09875	1.0	0.2415926413741443	0.1787648332081273	host	gene-AUO97_RS09875	None	None	28.21669543071555
gene-AUO97_RS02075	1.0	0.2993115992706284	0.10468145762885449	host	gene-AUO97_RS02075	None	None	9.796168860476717
gene-AUO97_RS09240	1.0	0.26478990737890573	0.12715089770894186	host	gene-AUO97_RS09240	None	None	31.984759345987943
gene-AUO97_RS12025	1.0	0.5328751376459869	0.17626600081974295	host	gene-AUO97_RS12025	None	None	0.14910536541776365
gene-AUO97_RS18955	1.0	0.22802021305149706	0.14014019648748827	host	gene-AUO97_RS18955	None	None	8.824516184092873
gene-AUO97_RS12705	1.0	0.19715497654738862	0.11706829535603056	host	gene-AUO97_RS12705	None	None	10.297717085437736
gene-AUO97_RS12080	1.0	0.32577029942545493	0.2330307707127199	host	metH	None	None	1.771908446757626
gene-AUO97_RS11105	1.0	0.33102442370036306	0.14979146218950018	host	apbC	None	None	13.737401445080726
gene-AUO97_RS14605	1.0	0.15256454025254176	0.1378037808098331	host	gene-AUO97_RS14605	None	None	0.3197846150485708
gene-AUO97_RS14845	1.0	0.24369340019854271	0.13029468293855628	host	gene-AUO97_RS14845	None	None	5.859570254444358
gene-AUO97_RS05090	0.9566902337747399	0.7791177768790654	1.0	host	gene-AUO97_RS05090	None	None	0.00043050737258688317
gene-AUO97_RS12300	1.0	0.14979874607843532	0.138202497062562	host	gene-AUO97_RS12300	None	None	1.2939480153168332
gene-AUO97_RS00440	1.0	0.5034499986392208	0.1841944574559527	host	adeF	None	None	0.18881970821845087
gene-AUO97_RS01970	1.0	0.2730424970238489	0.2241057710582726	host	lolD	None	None	8.752722362174733
gene-AUO97_RS06505	1.0	0.26245138488433906	0.16376653556827636	host	gene-AUO97_RS06505	None	None	7.550130404113194
gene-AUO97_RS14145	1.0	0.4234906078168231	0.2873076754571006	host	abaF	None	None	0.08647372678929378
gene-AUO97_RS19485	1.0	0.16697038461773084	0.24772762774438395	host	gene-AUO97_RS19485	None	None	3.3550069903873703
gene-AUO97_RS14910	1.0	0.5605543857526022	0.38150015281493355	host	gene-AUO97_RS14910	None	None	2.959632961057835
gene-AUO97_RS05710	1.0	0.27189856334033646	0.1643487357867378	host	ftsZ	None	None	58.40072438484361
gene-M172_gp28	0.22893513466722218	0.9693972207190615	1.0	phage	gene-M172_gp28	early	late	4398.332214450352
gene-AUO97_RS13395	1.0	0.3638559592791469	0.1774822062831221	host	gene-AUO97_RS13395	None	None	456.7790949224375
gene-AUO97_RS03915	1.0	0.4019048888627383	0.18470641519837164	host	gene-AUO97_RS03915	None	None	1.382148967688135
gene-AUO97_RS11945	0.5924942213423285	0.39589906855067597	1.0	host	gene-AUO97_RS11945	None	None	0.2621167248562836
gene-AUO97_RS14160	1.0	0.23355552381063596	0.08269365090274002	host	gene-AUO97_RS14160	None	None	2.0016958646852743
gene-AUO97_RS04355	1.0	0.2831475733390772	0.1934012920303483	host	rplN	None	None	359.3831793120366
gene-AUO97_RS13405	1.0	0.4698953951830593	0.30437542966662984	host	gene-AUO97_RS13405	None	None	6.5736014768993005
gene-AUO97_RS02245	1.0	0.1948269728654007	0.1159659895605743	host	gene-AUO97_RS02245	None	None	1.3602990910499841
