	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
0	CP006882.1	Genbank	gene	1.0	1071.0	.	+	.	gene-Syncc8109_0001	dnaN	Gene	protein_coding	Syncc8109_0001	dnaN	DNA polymerase III%2C beta subunit	DNA polymerase III%2C beta subunit	No_PHROG	protein_coding	None	None
1	CP006882.1	Genbank	gene	1079.0	1147.0	.	-	.	gene-Syncc8109_0002	Syncc8109_0002	Gene	protein_coding	Syncc8109_0002	gene-Syncc8109_0002	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
2	CP006882.1	Genbank	gene	1160.0	1828.0	.	+	.	gene-Syncc8109_0003	Syncc8109_0003	Gene	protein_coding	Syncc8109_0003	gene-Syncc8109_0003	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
3	CP006882.1	Genbank	gene	1905.0	4175.0	.	+	.	gene-Syncc8109_0004	purL	Gene	protein_coding	Syncc8109_0004	purL	phosphoribosylformylglycinamidine synthase II	phosphoribosylformylglycinamidine synthase II	No_PHROG	protein_coding	None	None
4	CP006882.1	Genbank	gene	4255.0	5694.0	.	+	.	gene-Syncc8109_0005	purF	Gene	protein_coding	Syncc8109_0005	purF	amidophosphoribosyltransferase	amidophosphoribosyltransferase	No_PHROG	protein_coding	None	None
5	CP006882.1	Genbank	gene	5702.0	8170.0	.	-	.	gene-Syncc8109_0006	Syncc8109_0006	Gene	protein_coding	Syncc8109_0006	gene-Syncc8109_0006	DNA gyrase/topoisomerase IV%2C subunit A	DNA gyrase/topoisomerase IV%2C subunit A	No_PHROG	protein_coding	None	None
6	CP006882.1	Genbank	gene	8216.0	9079.0	.	-	.	gene-Syncc8109_0007	Syncc8109_0007	Gene	protein_coding	Syncc8109_0007	gene-Syncc8109_0007	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
7	CP006882.1	Genbank	gene	9117.0	10082.0	.	-	.	gene-Syncc8109_0008	Syncc8109_0008	Gene	protein_coding	Syncc8109_0008	gene-Syncc8109_0008	4Fe-4S cluster binding protein	4Fe-4S cluster binding protein	No_PHROG	protein_coding	None	None
8	CP006882.1	Genbank	gene	10119.0	10766.0	.	+	.	gene-Syncc8109_0009	Syncc8109_0009	Gene	protein_coding	Syncc8109_0009	gene-Syncc8109_0009	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
9	CP006882.1	Genbank	gene	10817.0	11551.0	.	+	.	gene-Syncc8109_0010	Syncc8109_0010	Gene	protein_coding	Syncc8109_0010	gene-Syncc8109_0010	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
10	CP006882.1	Genbank	gene	11555.0	12190.0	.	+	.	gene-Syncc8109_0011	Syncc8109_0011	Gene	protein_coding	Syncc8109_0011	gene-Syncc8109_0011	NusB family protein	NusB family protein	No_PHROG	protein_coding	None	None
11	CP006882.1	Genbank	gene	12190.0	13704.0	.	+	.	gene-Syncc8109_0012	ftsY	Gene	protein_coding	Syncc8109_0012	ftsY	signal recognition particle-docking protein FtsY	signal recognition particle-docking protein FtsY	No_PHROG	protein_coding	None	None
12	CP006882.1	Genbank	gene	13809.0	15152.0	.	+	.	gene-Syncc8109_0013	Syncc8109_0013	Gene	protein_coding	Syncc8109_0013	gene-Syncc8109_0013	serine phosphatase	serine phosphatase	No_PHROG	protein_coding	None	None
13	CP006882.1	Genbank	gene	15181.0	16599.0	.	+	.	gene-Syncc8109_0014	argH	Gene	protein_coding	Syncc8109_0014	argH	argininosuccinate lyase	argininosuccinate lyase	No_PHROG	protein_coding	None	None
14	CP006882.1	Genbank	gene	16726.0	17298.0	.	+	.	gene-Syncc8109_0015	Syncc8109_0015	Gene	protein_coding	Syncc8109_0015	gene-Syncc8109_0015	RNA-binding region RNP-1 (RNA recognition motif)	RNA-binding region RNP-1 (RNA recognition motif)	No_PHROG	protein_coding	None	None
15	CP006882.1	Genbank	gene	17312.0	18307.0	.	-	.	gene-Syncc8109_0016	Syncc8109_0016	Gene	protein_coding	Syncc8109_0016	gene-Syncc8109_0016	uncharacterized protein family UPF0034	uncharacterized protein family UPF0034	No_PHROG	protein_coding	None	None
16	CP006882.1	Genbank	gene	18348.0	18851.0	.	+	.	gene-Syncc8109_0017	Syncc8109_0017	Gene	protein_coding	Syncc8109_0017	gene-Syncc8109_0017	Methionine sulfoxide reductase B	Methionine sulfoxide reductase B	No_PHROG	protein_coding	None	None
17	CP006882.1	Genbank	gene	18823.0	20091.0	.	+	.	gene-Syncc8109_0018	Syncc8109_0018	Gene	protein_coding	Syncc8109_0018	gene-Syncc8109_0018	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
18	CP006882.1	Genbank	gene	20079.0	20270.0	.	-	.	gene-Syncc8109_0019	Syncc8109_0019	Gene	protein_coding	Syncc8109_0019	gene-Syncc8109_0019	Type II secretory pathway component PulF-like protein	Type II secretory pathway component PulF-like protein	No_PHROG	protein_coding	None	None
19	CP006882.1	Genbank	gene	20455.0	20805.0	.	-	.	gene-Syncc8109_0020	gspE1	Gene	protein_coding	Syncc8109_0020	gspE1	General secretion pathway protein E	General secretion pathway protein E	No_PHROG	protein_coding	None	None
20	CP006882.1	Genbank	gene	20828.0	20980.0	.	-	.	gene-Syncc8109_0021	Syncc8109_0021	Gene	protein_coding	Syncc8109_0021	gene-Syncc8109_0021	putative general secretion pathway protein E	putative general secretion pathway protein E	No_PHROG	protein_coding	None	None
21	CP006882.1	Genbank	gene	21071.0	21748.0	.	+	.	gene-Syncc8109_0022	grpE	Gene	protein_coding	Syncc8109_0022	grpE	putative heat shock protein GrpE	putative heat shock protein GrpE	No_PHROG	protein_coding	None	None
22	CP006882.1	Genbank	gene	21748.0	22884.0	.	+	.	gene-Syncc8109_0023	dnaJ	Gene	protein_coding	Syncc8109_0023	dnaJ	Heat shock protein DnaJ	Heat shock protein DnaJ	No_PHROG	protein_coding	None	None
23	CP006882.1	Genbank	gene	22881.0	23108.0	.	+	.	gene-Syncc8109_0024	Syncc8109_0024	Gene	protein_coding	Syncc8109_0024	gene-Syncc8109_0024	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
24	CP006882.1	Genbank	gene	23101.0	24015.0	.	+	.	gene-Syncc8109_0025	Syncc8109_0025	Gene	protein_coding	Syncc8109_0025	gene-Syncc8109_0025	GTPase EngC	GTPase EngC	No_PHROG	protein_coding	None	None
25	CP006882.1	Genbank	gene	23990.0	24331.0	.	-	.	gene-Syncc8109_0026	Syncc8109_0026	Gene	protein_coding	Syncc8109_0026	gene-Syncc8109_0026	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
26	CP006882.1	Genbank	gene	24356.0	25258.0	.	-	.	gene-Syncc8109_0027	murB	Gene	protein_coding	Syncc8109_0027	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	UDP-N-acetylenolpyruvoylglucosamine reductase	No_PHROG	protein_coding	None	None
27	CP006882.1	Genbank	gene	25255.0	26604.0	.	-	.	gene-Syncc8109_0028	murC	Gene	protein_coding	Syncc8109_0028	murC	UDP-N-acetylmuramate--alanine ligase	UDP-N-acetylmuramate--alanine ligase	No_PHROG	protein_coding	None	None
28	CP006882.1	Genbank	gene	26674.0	26826.0	.	-	.	gene-Syncc8109_0029	Syncc8109_0029	Gene	protein_coding	Syncc8109_0029	gene-Syncc8109_0029	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
29	CP006882.1	Genbank	gene	26801.0	27850.0	.	+	.	gene-Syncc8109_0030	gap2	Gene	protein_coding	Syncc8109_0030	gap2	glyceraldehyde-3-phosphate dehydrogenase%2C type I	glyceraldehyde-3-phosphate dehydrogenase%2C type I	No_PHROG	protein_coding	None	None
30	CP006882.1	Genbank	gene	27930.0	28916.0	.	-	.	gene-Syncc8109_0031	thiL	Gene	protein_coding	Syncc8109_0031	thiL	thiamine-monophosphate kinase	thiamine-monophosphate kinase	No_PHROG	protein_coding	None	None
31	CP006882.1	Genbank	gene	28913.0	30022.0	.	-	.	gene-Syncc8109_0032	Syncc8109_0032	Gene	protein_coding	Syncc8109_0032	gene-Syncc8109_0032	putative cyclophilin-type peptidyl-prolyl cis-trans isomerase	putative cyclophilin-type peptidyl-prolyl cis-trans isomerase	No_PHROG	protein_coding	None	None
32	CP006882.1	Genbank	gene	30055.0	30618.0	.	+	.	gene-Syncc8109_0033	efp	Gene	protein_coding	Syncc8109_0033	efp	translation elongation factor P	translation elongation factor P	No_PHROG	protein_coding	None	None
33	CP006882.1	Genbank	gene	30615.0	31091.0	.	+	.	gene-Syncc8109_0034	accB	Gene	protein_coding	Syncc8109_0034	accB	acetyl-CoA carboxylase%2C biotin carboxyl carrier protein	acetyl-CoA carboxylase%2C biotin carboxyl carrier protein	No_PHROG	protein_coding	None	None
34	CP006882.1	Genbank	gene	31093.0	32232.0	.	-	.	gene-Syncc8109_0035	pdxA	Gene	protein_coding	Syncc8109_0035	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4-hydroxythreonine-4-phosphate dehydrogenase	No_PHROG	protein_coding	None	None
35	CP006882.1	Genbank	gene	32090.0	32275.0	.	+	.	gene-Syncc8109_0036	Syncc8109_0036	Gene	protein_coding	Syncc8109_0036	gene-Syncc8109_0036	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
36	CP006882.1	Genbank	gene	32229.0	33182.0	.	-	.	gene-Syncc8109_0037	Syncc8109_0037	Gene	protein_coding	Syncc8109_0037	gene-Syncc8109_0037	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
37	CP006882.1	Genbank	gene	33257.0	33382.0	.	+	.	gene-Syncc8109_0038	Syncc8109_0038	Gene	protein_coding	Syncc8109_0038	gene-Syncc8109_0038	putative Squash family serine protease inhibit	putative Squash family serine protease inhibit	No_PHROG	protein_coding	None	None
38	CP006882.1	Genbank	gene	33386.0	33601.0	.	-	.	gene-Syncc8109_0039	mcrA	Gene	protein_coding	Syncc8109_0039	mcrA	HNH nuclease	HNH nuclease	No_PHROG	protein_coding	None	None
39	CP006882.1	Genbank	gene	34003.0	35547.0	.	+	.	gene-Syncc8109_0040	Syncc8109_0040	Gene	protein_coding	Syncc8109_0040	gene-Syncc8109_0040	DEAD/DEAH box helicase-like protein	DEAD/DEAH box helicase-like protein	No_PHROG	protein_coding	None	None
40	CP006882.1	Genbank	gene	35502.0	35756.0	.	-	.	gene-Syncc8109_0041	Syncc8109_0041	Gene	protein_coding	Syncc8109_0041	gene-Syncc8109_0041	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
41	CP006882.1	Genbank	gene	35529.0	35879.0	.	+	.	gene-Syncc8109_0042	Syncc8109_0042	Gene	protein_coding	Syncc8109_0042	gene-Syncc8109_0042	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
42	CP006882.1	Genbank	gene	35884.0	36294.0	.	-	.	gene-Syncc8109_0043	Syncc8109_0043	Gene	protein_coding	Syncc8109_0043	gene-Syncc8109_0043	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
43	CP006882.1	Genbank	gene	36328.0	36825.0	.	-	.	gene-Syncc8109_0044	Syncc8109_0044	Gene	protein_coding	Syncc8109_0044	gene-Syncc8109_0044	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
44	CP006882.1	Genbank	gene	36855.0	37199.0	.	-	.	gene-Syncc8109_0045	Syncc8109_0045	Gene	protein_coding	Syncc8109_0045	gene-Syncc8109_0045	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
45	CP006882.1	Genbank	gene	36936.0	37247.0	.	+	.	gene-Syncc8109_0046	Syncc8109_0046	Gene	protein_coding	Syncc8109_0046	gene-Syncc8109_0046	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
46	CP006882.1	Genbank	gene	37340.0	37504.0	.	+	.	gene-Syncc8109_0047	Syncc8109_0047	Gene	protein_coding	Syncc8109_0047	gene-Syncc8109_0047	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
47	CP006882.1	Genbank	gene	37697.0	37834.0	.	+	.	gene-Syncc8109_0048	Syncc8109_0048	Gene	protein_coding	Syncc8109_0048	gene-Syncc8109_0048	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
48	CP006882.1	Genbank	gene	37857.0	37928.0	.	-	.	gene-Syncc8109_0049	Syncc8109_0049	Gene	tRNA	Syncc8109_0049	gene-Syncc8109_0049	tRNA-Gly	tRNA-Gly	No_PHROG	tRNA	None	None
