Geneid	0	2.5	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-b4740	1.0	0.9350539201540701	0.1825181094288948	0.08093767827326845	0.03222813729507721	0.09373965157829321	host	ymgM	None	None	9.73815456226315
gene-T4p194	0.00015432289078352743	0.06583865385178354	0.0890816925506625	0.14436359818680308	1.0	0.934768451194822	phage	29	late	late	125.42098424427863
gene-b3425	1.0	0.3464985672572809	0.09751259081417685	0.04270707006017694	0.010968745698812895	0.02837237544442349	host	glpE	None	None	50.43894892404233
gene-b1465	1.0	0.6467231307215583	0.26244019624966997	0.1751846096619056	0.16958370661951525	0.5293591829926705	host	narV	None	None	0.4033605431680017
gene-b1757	1.0	0.8873651343808144	0.27864411082159296	0.22276530202941966	0.1227456954476314	0.317089356613885	host	ynjE	None	None	0.6372221643365085
gene-b3911	0.7840480820071634	1.0	0.24661114417564384	0.10288279790492483	0.060532592969926274	0.06677664023993211	host	cpxA	None	None	19.844075590404564
gene-b2108	0.6069128644612068	0.8117802216474806	0.6525523594601798	1.0	0.39203886574767904	0.6154504534507192	host	yehA	None	None	0.22953825701082475
gene-b2440	1.0	0.8955971449822109	0.3574314840902353	0.16987370606900254	0.10047704616858215	0.20155263097029388	host	eutC	None	None	2.0812051918540115
gene-b0647	1.0	0.978439139535946	0.4626558105367856	0.5324911382279043	0.21593010928473882	0.7110404281664018	host	ybeT	None	None	0.2793919958664048
gene-b4598	1.0	0.26248365747754104	0.12849162194559735	0.07832696631716106	0.016886381916448506	0.02023274044689565	host	yncL	None	None	121.90084359032132
gene-b0985	1.0	0.8346948441469538	0.3554803112815435	0.19588869885258572	0.1331118601198522	0.4222040302206444	host	gfcC	None	None	0.4941478660551072
gene-b0169	1.0	0.9863806084623091	0.4959285861074644	0.16405614605677898	0.09821148434961058	0.08523544655599928	host	rpsB	None	None	782.5022268590202
gene-b3956	1.0	0.87730440392306	0.305986780221231	0.07489967749325846	0.042067718926500235	0.04019058381294468	host	ppc	None	None	169.796341146908
gene-b0125	1.0	0.6128779290700267	0.17438953450423375	0.07664627055607334	0.032349148860720704	0.04388354255848579	host	hpt	None	None	66.37326642783647
gene-b2916	1.0	0.42276955214663425	0.12064307136438142	0.07627178845036699	0.050264985807160115	0.039344883449954925	host	argP	None	None	17.75558205948182
gene-b1427	1.0	0.45683583570056835	0.13441053308109432	0.0736190770961777	0.047673658157865985	0.05812290758398655	host	rimL	None	None	4.457414845604327
gene-b3514	0.7805989305886557	1.0	0.36734665839857744	0.1754758350338843	0.14070043492624865	0.22382197283648786	host	mdtF	None	None	1.3150896126405045
gene-b2881	1.0	0.10431999304224705	0.049220429207981545	0.03854636179591567	0.020196746140297938	0.04435572539749917	host	xdhD	None	None	22.50545791482605
gene-b2123	0.8539939597200547	1.0	0.269646468225074	0.1554131428208851	0.15389126330442562	0.24938504377671758	host	yehR	None	None	0.654871494796927
gene-b2368	0.9593988692402796	1.0	0.3830441116213725	0.23964202246887742	0.25065937130331567	0.5132933862312781	host	emrK	None	None	0.3179623761427346
gene-b0574	1.0	0.7988572234391297	0.2946238455966109	0.30217532897267796	0.1526238226942764	0.3533376249313127	host	cusB	None	None	0.4846265480779611
gene-b0730	1.0	0.6452535607972555	0.3632743985310647	0.1631881945365399	0.11295424722857939	0.14132119029756463	host	mngR	None	None	2.2901380472732087
gene-b0358	1.0	0.5029935010523158	0.1546266401338452	0.2556997848038055	0.1510789198131946	0.3255368049564704	host	yaiO	None	None	0.8246844340297704
gene-b1570	1.0	0.25196026484164524	0.056455572917989465	0.037749792352049505	0.015611464921440983	0.03983844613776098	host	dicA	None	None	29.6896721007018
gene-b2796	0.9315849529681617	1.0	0.3563852128804971	0.11933514524708892	0.14543465405256772	0.18807136600169255	host	sdaC	None	None	16.234682188169252
gene-b3617	1.0	0.8046399205733372	0.3799168755160187	0.1283492928695084	0.10925434442673088	0.1035344257116194	host	kbl	None	None	31.478794964238592
gene-b0472	0.7825019546165229	1.0	0.3483799797008965	0.11323513129853012	0.05730511076328812	0.061877242024477155	host	recR	None	None	57.462528819536786
gene-b3765	1.0	0.4918497312370707	0.35382878349644326	0.40326150109489833	0.24665564058348854	0.2893985870849656	host	yifB	None	None	2.682505436483533
gene-b1739	1.0	0.7627997239536817	0.29510552021459874	0.10771107345546295	0.04680250288814874	0.05162982537686219	host	osmE	None	None	64.69198326692016
gene-b3593	1.0	0.9292817983837692	0.426756311447638	0.36045031338707734	0.2220104381211626	0.49937651931546684	host	rhsA	None	None	0.714925864199268
gene-b1118	0.8400956885016566	1.0	0.21406258714774684	0.10324312313612762	0.07179478054504726	0.06573630592047547	host	lolE	None	None	24.53758536532864
gene-b2188	0.8805192594907472	1.0	0.22502323254799778	0.09685961603199729	0.05094000271005919	0.05089279431155612	host	lapC	None	None	15.177748651535055
gene-b2569	0.882342342818353	1.0	0.28639643244573804	0.10007626957161962	0.051432966404169514	0.061909344288771866	host	lepA	None	None	49.88446287214118
gene-b1007	1.0	0.922790594339309	0.48774503856401097	0.19343435899050337	0.13958057924419828	0.0971096324887842	host	rutF	None	None	3.914373203381479
gene-b3053	1.0	0.9643511105069704	0.30777460355765535	0.08873465127786972	0.05333065110013077	0.07351948994216362	host	glnE	None	None	15.3152283522766
gene-b4794	1.0	0.5569705287803113	0.1819029100360979	0.03581575266350552	0.022539625835982666	0.046372249847053744	host	baxL	None	None	137.79228477578215
gene-T4p187	0.0001258665040846962	0.02461587511982626	0.270957970322633	0.7676014396088313	1.0	0.7752324119384172	phage	uvsY	early	late	785.7816873763394
gene-b4377	1.0	0.7872833679377063	0.3995277149144428	0.13484719880188079	0.045080674297715846	0.07168574210816438	host	yjjU	None	None	15.177314845499257
gene-b0818	1.0	0.9960425859335439	0.29749319917877853	0.15429835665419245	0.08749790241002314	0.16786945398645914	host	ybiR	None	None	6.1873239743634825
gene-b2977	1.0	0.7211311804743457	0.3721149234453245	0.12637487220457744	0.043377696197777885	0.045101231845160204	host	glcG	None	None	30.624143465895276
gene-b3393	0.8970646358592498	1.0	0.42333107117915564	0.42601998617909304	0.38082280651839884	0.846533072789817	host	hofO	None	None	0.5687097707802315
gene-b3744	1.0	0.3557282901141117	0.09386803726846857	0.05515611550115329	0.0341905424608968	0.02901845850718056	host	asnA	None	None	317.35856189720914
gene-b2110	0.5756850355021362	0.997691827862309	0.42732036075053415	0.6790093030762193	0.512436952780949	1.0	host	yehC	None	None	0.18303516062228734
gene-b1780	1.0	0.4631105165259961	0.1747491897263758	0.05514787046473069	0.02931254981218706	0.028445955252303267	host	yeaD	None	None	32.9584159588566
gene-b1056	1.0	0.7914602909933364	0.23296836684382324	0.09044543142507894	0.04361488915367617	0.062183391329011364	host	yceI	None	None	8.777285173151597
gene-b0291	1.0	0.6198572081011953	0.42739558062325306	0.29961461186930477	0.17632142466316014	0.3981846823525663	host	ecpC	None	None	0.3773368281174193
