Geneid	0	2.5	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-b4740	0.048657941528757576	4.235104406765842	1.816802995446629	0.09188167853752127	0.43742241880250043	0.8769311941680171	host	ymgM	None	None	9.73815456226315
gene-T4p194	0.0019361682533206095	15.725251363253708	20.137844917129232	30.993905356987554	26.05277095382965	55.405666548999875	phage	29	late	late	125.42098424427863
gene-b3425	25.383895417454887	6.634616021840749	4.926552921096322	1.312877959539541	0.26597955543036356	0.03485777701700865	host	glpE	None	None	50.43894892404233
gene-b1465	0.2563630708753136	0.18519397819439865	0.2475385536104732	0.21414542705762254	0.06415284828603518	0.4184281052769236	host	narV	None	None	0.4033605431680017
gene-b1757	0.3444069638391092	0.04927803160997213	0.004987924742096306	0.11261012637682258	0.04053225090287793	0.20456561063673112	host	ynjE	None	None	0.6372221643365085
gene-b3911	9.740165637131511	14.451792863353646	7.820889264709851	2.4100944104171416	1.247788979553274	0.8876933330057094	host	cpxA	None	None	19.844075590404564
gene-b2108	0.3436136466842291	0.5837054345292277	0.1083493755111666	0.20484117913868388	0.19521074224887172	0.31450282495349974	host	yehA	None	None	0.22953825701082475
gene-b2440	1.9207214035341773	1.8872740934892829	1.0019475634734545	0.009898550720951305	0.01711118915181814	0.685099326504592	host	eutC	None	None	2.0812051918540115
gene-b0647	0.5642725336505534	0.4455306207125	0.13467529343479143	0.12662980901091722	0.15382316336274757	0.23370915642736645	host	ybeT	None	None	0.2793919958664048
gene-b4598	92.19532739228296	1.001686634515199	0.7252822260162581	2.8337421030703043	0.7450629536269602	1.6388824943830829	host	yncL	None	None	121.90084359032132
gene-b0985	0.2894625351836686	0.17977791318564595	0.20497058637429122	0.26382824141414113	0.16082023506130053	0.6598087934289757	host	gfcC	None	None	0.4941478660551072
gene-b0169	485.93467216913166	23.148847169374562	675.4806767644895	240.3464079709092	123.14606488118788	140.343594202388	host	rpsB	None	None	782.5022268590202
gene-b3956	155.34356553326128	116.6487789710268	56.57284467956014	11.917748100529828	6.569420255157091	5.55478590022963	host	ppc	None	None	169.796341146908
gene-b0125	5.289097754071079	3.751057756866956	16.272060938012483	8.107975337422737	2.448188320498685	4.075332277347144	host	hpt	None	None	66.37326642783647
gene-b2916	5.9338029037390925	4.133226675416106	2.0768609216167246	1.0865396298366359	1.0122021297098853	0.2701688976930944	host	argP	None	None	17.75558205948182
gene-b1427	1.0519695424438789	0.09247817555822246	0.5244009597477586	0.2695259532536272	0.12354753087032627	0.04854557388813091	host	rimL	None	None	4.457414845604327
gene-b3514	0.29310102372101676	0.1785716752120039	0.8062035944959067	0.1846885910094167	0.014474996043349786	0.5680115349059899	host	mdtF	None	None	1.3150896126405045
gene-b2881	16.243138139231114	0.3970950894949017	0.1578699112233693	0.11607100375699109	0.1336532159588333	0.5504166170904226	host	xdhD	None	None	22.50545791482605
gene-b2123	0.5367258186129327	0.31271272668266215	0.09652570709202427	0.20473241410415263	0.005756977380589168	0.41346266363301215	host	yehR	None	None	0.654871494796927
gene-b2368	0.07556594483193602	0.5052534704029361	0.06188952711286355	0.20075984007181588	0.04485777895297448	0.4108159600838118	host	emrK	None	None	0.3179623761427346
gene-b0574	0.50541951154175	0.329901888918121	0.13851362153591554	0.15120162680839447	0.23067815515111845	0.5175087707630339	host	cusB	None	None	0.4846265480779611
gene-b0730	2.6581042159720893	0.2995348037021983	1.4699804619017853	0.3090476948725613	0.2854972423491283	0.11845976259408686	host	mngR	None	None	2.2901380472732087
gene-b0358	0.2975866639564546	0.36496196031757455	0.23664761204523915	0.23910954937141443	0.18223225245106128	0.6745778105143146	host	yaiO	None	None	0.8246844340297704
gene-b1570	23.109175203243705	0.8723201369473186	0.042753446639168025	0.051685880471508905	0.04241976751880122	0.4328181636442297	host	dicA	None	None	29.6896721007018
gene-b2796	15.90539159149005	10.065337787435574	9.966666502624348	3.139089001615939	4.3094074509898945	5.749021539517284	host	sdaC	None	None	16.234682188169252
gene-b3617	36.73292097906247	20.24681684542496	16.0627520905327	4.140165156990362	4.024948420478913	2.678665833399664	host	kbl	None	None	31.478794964238592
gene-b0472	22.53028688104989	15.8271639365432	34.766991461924135	10.732246382834342	4.844356360093349	6.208769597319051	host	recR	None	None	57.462528819536786
gene-b3765	4.2531507004698055	0.20107923153748475	1.111949325334467	2.1394411574195757	1.9940126879038635	0.6310642297155602	host	yifB	None	None	2.682505436483533
gene-b1739	42.35301768341291	45.369130693387326	29.571234456865092	9.115266195273197	3.8718719732358036	4.164026593651117	host	osmE	None	None	64.69198326692016
gene-b3593	0.4941042833977056	0.25684473378093275	0.023547357269112168	0.42586368393100876	0.28725676534525924	1.3136666995122868	host	rhsA	None	None	0.714925864199268
gene-b1118	18.695220050256175	20.20067482407239	6.633507228620956	2.5984202897605555	2.0537802424527065	1.4112217659623645	host	lolE	None	None	24.53758536532864
gene-b2188	5.811395508747415	3.8171905922040725	3.8002944997606987	1.1394516853967043	0.78859543757904	0.3010537247495517	host	lapC	None	None	15.177748651535055
gene-b2569	34.19612148491857	20.78968024482286	22.10732680777752	7.535321087206514	3.3895783225145117	4.468008303300426	host	lepA	None	None	49.88446287214118
gene-b1007	4.840977569890665	2.4637886905574677	2.6567672363306953	0.7051912067127386	0.40139367814070587	0.30913226390075965	host	rutF	None	None	3.914373203381479
gene-b3053	13.483708427942013	12.48917797675959	4.579464747491927	0.5944511018457931	0.4937376653727387	0.01693890373031881	host	glnE	None	None	15.3152283522766
